m0:35uM_M0:0_L0:10000 X	m0:35uM_M0:0_L0:10000 Y	m0:28uM_M0:0_L0:10000 X	m0:28uM_M0:0_L0:10000 Y	m0:22.4uM_M0:0_L0:10000 X	m0:22.4uM_M0:0_L0:10000 Y	m0:17.5uM_M0:0_L0:10000 X	m0:17.5uM_M0:0_L0:10000 Y	m0:14uM_M0:0_L0:10000 X	m0:14uM_M0:0_L0:10000 Y	m0:11.2uM_M0:0_L0:10000 X	m0:11.2uM_M0:0_L0:10000 Y	m0:9.1uM_M0:0_L0:10000 X	m0:9.1uM_M0:0_L0:10000 Y	m0:7uM_M0:0_L0:10000 X	m0:7uM_M0:0_L0:10000 Y	m0:5.6uM_M0:0_L0:10000 X	m0:5.6uM_M0:0_L0:10000 Y	m0:4.5uM_M0:0_L0:10000 X	m0:4.5uM_M0:0_L0:10000 Y	m0:3.5uM_M0:0_L0:10000 X	m0:3.5uM_M0:0_L0:10000 Y
														9.4667	1.012901104						
														9.5333	0.987267254						
														9.5333	1.014494467						
														9.6	0.985669217						
														9.6	1.025648011						
														9.6667	1.004845661						
														9.6667	1.00174756						
														9.7333	0.992061365						
														9.7333	1.009714377						
														9.8	1.003247624						
														9.8667	0.995257439						
														9.9333	0.987267254						
														10	0.993659402						
														10.067	1.003247624						
														10.133	1.00005155						
														10.2	1.008041735						
														10.267	1.012835846						
														10.333	1.017629956						
														10.4	1.011237809						
														10.467	1.022424067						
														10.533	1.027218178						
														10.6	1.028816215						
														10.667	1.00005155						
														10.733	1.028816215						
														10.8	1.014433883						
														10.867	0.998453513						
														10.933	1.006443698						
