X	RESCALED Seeding 17.11.14 (n=1)_0.3uMseed.txt: 1uM	RESCALED Seeding 17.11.14 (n=1)_0.3uMseed.txt: 2uM	RESCALED Seeding 17.11.14 (n=1)_0.3uMseed.txt: 3uM	RESCALED Seeding 17.11.14 (n=1)_0.3uMseed.txt: 5uM	RESCALED Seeding 17.11.14 (n=1)_0.3uMseed.txt: 10uM	RESCALED Seeding 17.11.14 (n=1)_0.3uMseed.txt: 20uM	RESCALED Seeding 17.11.14 (n=1)_0.3uMseed.txt: 30uM	RESCALED Seeding 17.11.14 (n=1)_0.3uMseed.txt: 50uM
19.130050251256282	0.9729537566847141	0.9978891436410465	0.9999445683765574	0.9999999984321795	1.0	1.0	1.0	1.0
19.274974874371857	0.9752474890722956	0.9982845985683174	0.999962531844362	0.9999999994151844	1.0	1.0	1.0	1.0
19.419899497487435	0.9773950965558561	0.9986154239051248	0.9999750576873824	0.9999999997918829	1.0	1.0	1.0	1.0
19.564824120603014	0.9794015078618391	0.9988902735713993	0.9999836573454526	0.9999999999295003	1.0	1.0	1.0	1.0
19.709748743718592	0.9812718293127616	0.9991169934791968	0.9999894670105919	0.9999999999773203	1.0	1.0	1.0	1.0
19.85467336683417	0.9830113179251553	0.9993026379781531	0.9999933266323888	0.9999999999930883	1.0	1.0	1.0	1.0
19.99959798994975	0.9846253540622389	0.9994534962310643	0.9999958465106459	0.9999999999980097	1.0	1.0	1.0	1.0
20.144522613065327	0.9861194138629702	0.999575127062572	0.9999974622152215	0.99999999999946	1.0	1.0	1.0	1.0
20.289447236180905	0.9874990416723347	0.9996724007354119	0.9999984789014785	0.9999999999998623	1.0	1.0	1.0	1.0
20.43437185929648	0.9887698226982463	0.9997495460717802	0.9999991062916745	0.9999999999999671	1.0	1.0	1.0	1.0
20.579296482412058	0.9899373561181471	0.999810201350782	0.9999994856810492	0.9999999999999927	1.0	1.0	1.0	1.0
20.724221105527636	0.9910072288533089	0.9998574674733098	0.9999997103212027	0.9999999999999984	1.0	1.0	1.0	1.0
20.869145728643215	0.9919849902209514	0.9998939619878924	0.9999998404547541	0.9999999999999997	1.0	1.0	1.0	1.0
21.014070351758793	0.9928761276636724	0.9999218727083455	0.9999999141470318	1.0	1.0	1.0	1.0	1.0
21.15899497487437	0.9936860437424488	0.9999430098185589	0.9999999549040439	1.0	1.0	1.0	1.0	1.0
21.30391959798995	0.9944200345637735	0.9999588555428569	0.9999999768994706	1.0	1.0	1.0	1.0	1.0
21.448844221105528	0.9950832697935446	0.9999706106532072	0.9999999884712134	1.0	1.0	1.0	1.0	1.0
21.593768844221106	0.9956807743903902	0.999979237278479	0.9999999944000864	1.0	1.0	1.0	1.0	1.0
21.73869346733668	0.996217412169464	0.99998549766801	0.9999999973554204	1.0	1.0	1.0	1.0	1.0
21.88361809045226	0.9966978712847381	0.999989988735035	0.9999999987870771	1.0	1.0	1.0	1.0	1.0
